Filename,Orig_UCIQE,Orig_UIQM,CLAHE_UCIQE,CLAHE_UIQM,UCM_UCIQE,UCM_UIQM
155_img_.png,73.23707087461904,20.31724519799557,73.7757724510511,22.76911974008443,74.35106214276401,26.186879268016295
156_img_.png,57.81265623669821,12.422632896474177,70.7026636992794,19.803425381396874,78.46037644632791,23.846490908467853
15704.png,46.8305185005727,9.719533081232141,63.579620323335256,14.482632011173443,77.36054796726135,23.4885306671914
1573.png,80.45312877175661,20.0199756651734,80.58214808465694,20.31234943896986,84.59239965445751,18.977030426688888
157_img_.png,56.05184074163547,9.481956612855726,70.84881213574566,14.79853072661258,78.58577453339733,21.182450110254134
158_img_.png,58.70986513227137,12.294361075969588,71.32129134236865,19.936900633668227,77.8145382321807,23.733173857016332
159_img_.png,54.30899654054897,10.110132529081229,68.27622444146319,15.8424930839389,77.58756052778855,24.593315234857187
15_img_.png,75.94245146997919,16.21142798393393,76.1238984946685,20.159893064810078,78.32451379820489,22.457736412929698
160_img_.png,42.25143155404239,11.085388660858591,54.270151058432546,13.642146382836293,75.67748344323302,24.794311337527922
161_img_.png,70.96595721019655,14.70809471690655,74.47917401776925,21.840988344054832,77.82060364849526,24.4080141324488
162_img_.png,69.48401848502861,17.225744933828725,70.57762024397901,20.496813493802698,73.43234859106786,25.960849265918682
163_img_.png,66.3960320036541,17.27031784562651,73.77886293574538,24.143514323942664,77.45858971550157,25.061787871256605
164_img_.png,55.228539487882415,11.86759029103547,70.31913579125111,17.23667342509274,78.37039258543254,21.168587861706403
165_img_.png,60.28072496183895,11.250833734484925,70.67488411026939,16.48674350362099,77.95413846901194,20.581470962319663
1660.png,51.957285929293256,13.50371173945928,63.01476173843897,17.388241581061294,73.42123376363246,24.91244295118365
166_img_.png,68.4298117629298,15.270763226167118,70.87776561381206,21.513294572826275,76.82340672823905,23.52046766993938
168_img_.png,51.8835494032515,7.401404504539744,62.74457781314384,10.86965869183847,78.80005176505333,15.85303195357967
169_img_.png,49.6814720489982,16.11993236463567,67.70124083951191,24.424560157886578,74.80456956253205,27.10796754846451
