Filename,Orig_UCIQE,Orig_UIQM,UDCP_UCIQE,UDCP_UIQM,RCP_UCIQE,RCP_UIQM,IBLA_UCIQE,IBLA_UIQM
212_img_.png,68.22826426946907,17.317901949193093,75.58379306509914,20.588957477610286,74.84015953096885,19.719255861377913,74.43074802870767,20.7933087480582
213_img_.png,51.65905979282004,7.427426345973987,75.91603521335186,17.373319586498923,64.30356902157868,9.391776777975052,75.97585255416536,8.693576151440606
214_img_.png,49.888577696841175,7.24272158924007,75.14663952523928,16.637833675406764,64.7812113221145,8.993177013418904,75.15224500866516,8.472954103791988
215_img_.png,54.48134992276662,12.166831110677286,74.44397333339558,15.86060207094809,60.319367622508736,14.447882942968423,73.92377741579865,14.111322865478689
216_img_.png,58.11256840259936,13.396688579352091,73.39536642969611,17.38590916117421,63.104991953821646,16.095020581992753,72.95286115137495,15.537424754263572
217_img_.png,49.65519679784608,10.561570182354982,73.805914236585,17.6062757656302,54.8767697355612,12.521395528715985,72.58619364706473,11.737178341274587
219_img_.png,71.16479226103345,17.914682931674207,76.38698784447719,21.301630461738174,76.24840033782608,20.04908237190984,76.43421685362003,20.241388293030443
220_img_.png,59.798359644460966,14.049678968175645,75.15619020006463,20.687119323565064,68.78343249781308,15.887702678100936,75.45287415199964,16.218284438469013
221_img_.png,68.58494710665744,17.621771795590526,75.07130862100922,21.598101148754186,80.041258334727,26.80906392144699,75.40115682093521,18.733456494414106
222_img_.png,72.62934803279559,12.788255161338437,73.45723146388728,11.723416103767528,74.5918265510303,15.829587213602442,74.22686964696896,13.443160943240535
223_img_.png,57.260291862881814,9.94010821596919,76.12275156412545,18.574887639053653,71.9261968887539,12.20879992913386,77.15478403071106,11.868922834733274
224_img_.png,54.806207710466495,9.35793402078298,76.00396370781513,17.903230222218752,68.98203002379142,11.732303937559093,76.85196071200765,11.29431743196669
225_img_.png,75.8533895414894,20.514233145128262,73.74244814358185,20.137876292168208,78.57862932591522,29.277333631351656,77.03224634037525,20.45738570292544
226_img_.png,44.10373293773956,7.002506701351828,79.74222413183435,20.27298324922607,52.843203059628365,8.38191818133852,75.37425921608927,8.209183075917984
227_img_.png,72.00594812019376,17.568224705798187,73.80286834927384,16.85536910451716,74.68452400977891,18.819327318370473,73.03197881947435,19.756932175893507
228_img_.png,74.21718425664015,18.27650100928741,76.3502311780577,15.894539951734522,84.3638889431999,29.364829141027233,75.39870954626306,19.797368242586746
229_img_.png,71.01417609994074,12.081234794173907,73.41850516384493,11.261946469541684,77.54054648611968,20.681254210566628,73.106053954314,12.863043636153224
22_img_.png,52.529432401609895,8.350340455136621,75.5307348510532,13.664287563281844,66.3989961844149,10.468096417417827,75.12377738135899,9.249059916502567
230_img_.png,64.31453679954512,15.199559171044356,74.5244402951886,18.94739211574507,72.32242020991285,17.338952626151766,74.15103887948621,17.370257719778703
231_img_.png,42.80358458194137,6.071558611539022,77.77487352457291,13.957196376958477,48.123461571271555,7.311061541832561,75.03480664868223,6.882300470947549
