Filename,Orig_UCIQE,Orig_UIQM,SSR_UCIQE,SSR_UIQM,MSR_UCIQE,MSR_UIQM,MSRCR_UCIQE,MSRCR_UIQM
203_img_.png,70.8074318237833,13.146522498210478,30.988297897480816,5.319690493972863,32.953419602458084,5.745096665023883,48.12697271274844,5.505816959869484
204_img_.png,49.78182659416933,9.983744470121133,24.42645649163056,4.5134245532835875,24.49249367368468,5.698375679238085,43.29629351223269,7.107887644270633
205_img_.png,40.4648135761766,6.045223687743697,66.1376175902585,7.648346775977755,64.64756961979815,8.159144703793112,65.22813009115956,8.168878805393161
206_img_.png,70.93136132702854,17.373925909571014,61.16457534628633,8.392647254621146,56.8651613034704,10.191197201571216,65.24764129307096,11.39828219420347
207_img_.png,68.52871204772165,14.475070310274793,57.16869581214042,9.997498118207211,61.5481335964812,10.73424516348364,64.5785815214953,11.161412441339552
208_img_.png,45.51797154243967,11.331326187218636,47.323058584773364,8.458751068020682,47.92588371328413,10.7487971147626,58.25970103954248,12.266171224572755
209_img_.png,55.836834250709295,12.517672635512113,53.30051607367634,9.953697847519008,55.1184446602461,12.017196723179666,63.32405652783347,13.149881025515013
210_img_.png,60.024214808641744,12.54059048142617,65.85676293597855,9.981517280627996,68.74569823691921,12.163890063017586,69.13754876708641,12.19846118012584
211_img_.png,64.49339323411235,17.554046114232833,54.70732502977345,9.859453028375018,56.93198931195129,12.737624220612396,65.30315645131398,14.109981736526432
212_img_.png,68.22826426946907,17.317901949193093,46.20912177569739,7.621608007862959,50.183573269424244,10.011490494326884,67.35718588808416,12.44794820078414
213_img_.png,51.65905979282004,7.427426345973987,66.63750673281524,8.47717741386056,70.42322383525999,9.945141577541415,70.75465914749331,10.035763172925316
214_img_.png,49.888577696841175,7.24272158924007,61.822192324647375,7.851201566010719,69.98082047876989,9.439751642236631,71.4308546008099,9.572335953530223
215_img_.png,54.48134992276662,12.166831110677286,62.32664738095327,10.718602735778921,66.30905943838201,13.602648426451855,70.30562370604166,14.292366849355004
216_img_.png,58.11256840259936,13.396688579352091,53.90313264949802,9.390786839610547,55.23924163846444,11.577088558821236,67.10405294029779,13.400526006888995
217_img_.png,49.65519679784608,10.561570182354982,55.19222370907801,9.227301458700538,49.53709512133255,10.111564923312445,57.48522196847223,11.222879745014684
219_img_.png,71.16479226103345,17.914682931674207,27.026156055814717,6.150380307334969,27.95263645521476,6.70487779936844,54.59934548380125,10.895454583581378
220_img_.png,59.798359644460966,14.049678968175645,61.479033841233516,10.018060792568827,63.40534064019818,12.373719263920048,66.2855855953903,13.00118835528065
221_img_.png,68.58494710665744,17.621771795590526,47.30831382712666,5.177770324381338,47.345713500074545,6.839152867139442,53.096294507857806,8.651235486033565
222_img_.png,72.62934803279559,12.788255161338437,41.15914277259509,3.8215088566949964,45.87714384001122,4.9831026022550775,52.99299095830152,4.947727015698134
