Filename,Orig_UCIQE,Orig_UIQM,MSF_UCIQE,MSF_UIQM,LAF_UCIQE,LAF_UIQM
5554.png,59.40001457321018,12.346953448731902,64.89853076793621,17.11602014184977,66.89102751583368,12.856841618507238
555_img_.png,58.93875490828826,16.18738183621602,63.36932997263802,21.8891292204316,59.422905193738195,16.831972904979203
556_img_.png,71.71052044891488,15.715245899749593,73.29680396296828,21.544982759420925,71.32375775523093,16.866268430799767
557.png,67.07524654130609,11.299780781199633,76.03555329508448,20.609658693044928,72.82203074394884,14.60311685000953
557_img_.png,64.08863510771518,10.406951204948788,66.19059707243278,18.46431811589832,68.32461635013462,12.969405376677772
558_img_.png,55.48629634661716,9.545831040164636,60.918990068720056,17.086567181521772,58.65166393577917,12.665785950127882
559.png,69.53141878194812,12.041242195411636,74.02855276369311,21.403451931095226,72.01889083599613,14.716673537850696
55_img_.png,70.19005067840443,17.375050394445996,72.21009860283588,26.35715354297352,70.68804212693071,19.986105732911625
560_img_.png,63.49635582245623,10.047221160705519,65.97691410784572,18.938467246104615,65.80012279120724,12.661258890137253
561_img_.png,51.63732866219465,6.587811427071897,56.47804314063105,14.205761920990337,54.431306593520354,8.628102694269225
562_img_.png,55.02606624238204,12.060296586940947,61.940562773939334,16.313993396593553,59.233942335760055,12.165917535163233
563.png,59.20691366644599,14.7425852451761,73.23485366619524,20.667728176515997,67.30813899211766,15.14441589190727
563_img_.png,42.117914273806726,6.258502590165097,57.83005839032528,10.242012486650276,52.16187899230203,8.21559924833604
564_img_.png,46.17083784692134,7.204587091700444,61.77600131574773,11.194684920223098,52.9749577962313,8.758497228920238
566_img_.png,71.01757845940776,10.744915221425575,72.92488215540875,15.4828831418303,72.55534126983873,12.204935616625097
567.png,56.390319018239,12.729099356826083,73.17811796161071,18.787698431592943,70.65729995746702,13.562394748354393
567_img_.png,17.820354768877753,3.1072725903236105,36.36899666719268,8.922185646393928,30.31917915073919,3.5513315414759266
568_img_.png,17.46029383014422,2.8659721829777025,37.71722885763204,7.912643196958445,29.48066525561696,3.3508208399814787
569_img_.png,39.022888285630565,6.661561745095368,58.0496019953238,10.313766639867161,47.0447093899112,8.51704885035117
56_img_.png,61.551396623425376,9.871917940742083,65.02525749087498,17.793541777346938,65.17701649881718,12.051167750033594
570_img_.png,28.658383775451753,7.264948686357338,52.716886888301936,14.181648349771375,52.77839663745706,10.362509488790739
571_img_.png,39.20509685953504,9.101020374362758,65.77745877002211,15.797070752315413,56.66199550141983,11.451045936647413
572_img_.png,69.36810440038772,11.905429411859437,71.69203096997516,18.873181745772104,71.5456374680096,14.123920375868272
573_img_.png,36.685949883310286,4.558155773052283,51.78443515899467,8.975961097702577,42.58491531877322,5.208483311114461
574_img_.png,41.29335358667038,7.742485812242798,53.70940902933745,11.40450441358088,43.29339647643012,8.092626085599719
575_img_.png,25.2363845318314,6.06294949454904,48.809927857366915,12.194674981423226,48.72413733125207,8.12067759846814
576_img_.png,29.131823271402027,7.75611244903085,52.75647391509419,14.369125894575593,50.279842173737094,10.992476303033895
577_img_.png,20.304126208588606,5.570966604530327,45.16075495987838,11.876925180850709,31.10827119889834,5.832204203908935
578_img_.png,63.63164285960408,7.7649244621303515,67.7665256109956,12.288391511834153,64.01363856577348,9.225491913181319
579_img_.png,23.890878896600007,7.995607908830783,50.91598455838267,12.905071015356349,42.44457611328066,9.152989614041068
57_img_.png,67.91045356766995,15.5645206791278,72.77717323813515,21.247260965610142,68.52553183880883,17.242704568562434
580_img_.png,27.73454260710064,6.907227115663795,49.75249042699515,13.065359289011958,37.72949917835883,7.863545618829031
5818.png,45.42847818625814,7.99471757699872,57.96681467660146,12.890928252058258,53.58361748266189,8.828658859354704
581_img_.png,48.80326846885712,12.597888659236105,58.3489603196783,16.28396051680285,49.21766613925495,13.006397737493103
582_img_.png,70.38903524214254,12.151860472710718,71.72809501281637,18.696861895090667,69.51086094575051,13.577605046045967
5830.png,36.785945485569755,7.260932201285196,52.38565315922336,12.841576284986598,45.5963501143618,7.926279022843377
583_img_.png,72.50516570165809,12.524200218889968,73.50150408165271,19.46850570000525,71.29331520768272,16.13307244496347
584_img_.png,54.5443620483599,14.189042438367496,64.53581125477035,19.72772535534369,61.513525566774824,14.940617449453391
585_img_.png,60.08519048380381,13.398666280965445,63.14686100426723,20.669180527779304,61.145203326783815,15.515620597837822
586_img_.png,43.643520546908135,7.429576262591641,66.27339256039032,15.309341933809076,59.835906013963815,11.194567079430003
587_img_.png,52.22337292605067,12.1322909942275,59.766102247558145,20.817209793139696,58.59563709579094,14.814994995370643
588_img_.png,49.537781749508824,12.360686192953292,59.41115538799243,20.900435932823907,60.572032819835655,15.299688049468369
589_img_.png,35.044472965833855,8.087086030747214,45.159767366671076,13.111210752537412,47.51289295502132,9.250550611268817
58_img_.png,63.45759882127481,13.68958523935222,67.02028301797651,21.897965523674753,67.213254794605,15.87486618991471
590_img_.png,40.18141616776999,10.930491294961389,47.41073518031027,16.681679802884997,59.0576383393526,12.59364197753548
591_img_.png,62.77538709597956,13.27529817417382,65.1704894112117,20.622714246003785,64.25986295528546,15.22095745166258
592_img_.png,48.388290279822556,8.850280381350395,53.62074054673141,14.068245843224934,56.123540840086825,10.582742960532745
593_img_.png,46.933691623925604,13.645748487715831,56.69817206062527,20.26925948642425,55.085400593425916,15.79366014494205
594_img_.png,55.04897455642949,13.540783339696091,59.57354576654005,22.685405902319726,60.20032805193503,16.35013907967413
595_img_.png,48.851633782701995,13.22385033804445,55.02827464765877,21.021607854312574,58.29210195344533,15.977136220156657
596_img_.png,43.0789319953223,10.857987562808223,54.49824944825365,19.33765222376365,51.96146811207902,13.48379307658916
597_img_.png,48.465379618727106,14.047281463427344,53.94550160693524,19.958406069071785,55.645896726289386,15.967711155741737
598.png,64.76126057845704,11.355222097796432,78.69364667851126,19.408494126600463,74.96968271533129,13.334339131349346
598_img_.png,44.959959195110315,12.492708516757194,51.637246405968575,18.467762406190687,57.26448865410215,14.253547564751491
599_img_.png,45.05075370444896,10.114304381096431,54.91992222198334,17.01769883980233,52.78719312687583,11.892326000715746
59_img_.png,79.58761795891931,18.769391787291795,80.73188760362139,24.630680438292146,79.42999190057412,20.014767294630676
600_img_.png,45.50279942459965,9.872426597736109,54.39743455274838,18.454413210176828,62.71566169907148,13.51570651210059
601_img_.png,49.537991194584144,9.155643706452471,53.751418788590435,17.352572098801897,59.234677012465454,11.786187226184452
602_img_.png,43.35635923036137,12.280711359259152,56.80549120105118,19.11359287218264,58.607403970188386,14.98106371400687
603_img_.png,53.96022606804563,13.540480602667916,61.12428642635574,21.569274046827573,59.66103612792553,16.54724430079027
604_img_.png,55.44428930068842,15.058085799431447,62.79354299717643,20.746213147506424,63.6260897894986,17.12784447779243
605_img_.png,54.224735099829466,12.36961939860019,60.214887793972835,20.356068374279758,60.141052824496526,15.346701951500338
6062.png,66.67616419475551,11.50805306777248,72.17046512848331,15.687490488008876,72.3415309589061,12.255589173063305
606_img_.png,47.1400280363288,9.024428788295644,58.33857486343461,17.44201568288214,62.055938276098125,12.274288459517187
607_img_.png,35.51430309521766,10.138590132394178,57.82538468799877,14.853883913629977,46.3166888200401,11.475271443678649
6082.png,57.4841499272515,11.327194464424844,63.58134316073814,14.937692815547301,63.2898878295717,12.323197269580342
608_img_.png,34.713816990654465,6.288399216242254,50.25108417826966,11.970418285998946,46.63503777842495,8.12584295423147
609_img_.png,48.24912109716066,11.808944773361137,57.7939042388482,20.36724292434026,60.92739455802964,14.753846615348014
60_img_.png,76.08383430833287,18.41720696699604,76.91666240555772,24.556861785039047,75.91164330454518,20.2507657385863
610_img_.png,75.65778287151193,13.729034094201776,75.78384932378803,18.393355305780588,74.96999754259062,14.55258327888471
611_img_.png,72.97227329818561,16.470092291704013,74.63378777625631,23.788950565765713,72.73751234440604,17.25377547077226
612_img_.png,50.23019412181969,8.562266854797747,56.9562761469893,16.142844584190414,60.366016345574,10.99642578399071
613_img_.png,45.78826563874895,7.005364844901725,55.19768638530273,12.338178995257602,55.656128798520484,9.136885331796352
614_img_.png,50.17025693967977,11.829629423892204,57.525996791802854,17.06471317811268,62.04308201224298,13.087189210969944
615_img_.png,37.718251914117104,11.262633242331546,52.685069520942925,16.037649350087676,61.37691570107561,12.291848685158444
616_img_.png,50.22975453538945,13.10701846291812,62.251852407997816,19.02664039325051,57.96374848793622,15.074485607086197
617_img_.png,34.64144354282315,6.137492226135966,53.44519339632205,12.13890313041689,48.0050496971527,8.238320780270733
618_img_.png,43.30204991365242,11.933076428585744,54.83368907022359,19.17590732364069,56.927407471933506,15.039312734559779
619_img_.png,33.8437276333942,9.605925882406888,49.23425087619055,11.64304846884988,43.91290290498624,10.23388160028471
61_img_.png,67.6409297858621,14.668428961912596,67.87855479335097,17.846634500552927,66.4620447162415,17.667352397477483
620_img_.png,43.73908583364245,11.269073591863991,60.91959942665352,16.423931285126898,48.11758869970204,12.061000167581575
621_img_.png,46.65933381022812,10.19179744729637,54.115630333488596,16.272260967199898,59.738914686977495,11.17418210531068
622_img_.png,76.12814328613351,19.50715777371247,77.3758684964244,22.945614859707312,74.52923725486598,20.256301273339062
